investor_slug,ticker,stock,value,value_text,portfolio_url
eric-schoenstein-jensen-investment-management,CCK,CROWN HOLDINGS INC,5859302.0,"$5,859,302",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,DCI,DONALDSON CO INC,3552606.0,"$3,552,606",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,ECL,ECOLAB INC,15740699.0,"$15,740,699",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LLY,ELI LILLY & CO,268484080.0,"$268,484,080",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,EMR,EMERSON ELECTRIC CO,9940728.0,"$9,940,728",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,EHC,ENCOMPASS HEALTH CORP,5377052.0,"$5,377,052",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,EFX,EQUIFAX INC,178886774.0,"$178,886,774",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,FFIV,F5 NETWORKS INC,3599166.0,"$3,599,166",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,FDS,FACTSET RESEARCH SYSTEMS INC,3427144.0,"$3,427,144",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,FICO,FAIR ISAAC CORP,2113275.0,"$2,113,275",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,RACE,FERRARI NV,960856.0,"$960,856",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,GIS,GENERAL MILLS INC,829793.0,"$829,793",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,G,GENPACT LTD,5455718.0,"$5,455,718",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,GNTX,GENTEX CORP,3107476.0,"$3,107,476",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,GPC,GENUINE PARTS CO,328795.0,"$328,795",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,HOLX,HOLOGIC INC,2085720.0,"$2,085,720",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,HD,HOME DEPOT INC,858530.0,"$858,530",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,IDXX,IDEXX LABORATORIES INC,2415889.0,"$2,415,889",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,INTU,INTUIT INC,180826087.0,"$180,826,087",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,JGRW,JENSEN QUALITY GROWTH ETF,14015322.0,"$14,015,322",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,JNJ,JOHNSON & JOHNSON,2124549.0,"$2,124,549",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,KEYS,KEYSIGHT TECHNOLOGIES IN,5634459.0,"$5,634,459",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,KLAC,KLA CORP,230274671.0,"$230,274,671",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,KR,KROGER CO,5013395.0,"$5,013,395",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LH,LABCORP HOLDINGS INC,5725082.0,"$5,725,082",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LSTR,LANDSTAR SYSTEM INC,768795.0,"$768,795",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LEVI,LEVI STRAUSS & CO- CLASS A,2460594.0,"$2,460,594",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LIN,LINDE PLC,550043.0,"$550,043",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,LULU,LULULEMON ATHLETICA INC,814615.0,"$814,615",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MANH,MANHATTAN ASSOCIATES INC,766030.0,"$766,030",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MMC,MARSH & MCLENNAN COS,201162490.0,"$201,162,490",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MA,MASTERCARD INC - A,275586611.0,"$275,586,611",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MCD,MCDONALD'S CORP,135479055.0,"$135,479,055",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,META,META PLATFORMS INC-CLASS A,241619344.0,"$241,619,344",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MSFT,MICROSOFT CORP,641686361.0,"$641,686,361",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MSI,MOTOROLA SOLUTIONS INC,67171464.0,"$67,171,464",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,MSCI,MSCI INC,5651241.0,"$5,651,241",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,NKE,NIKE INC -CL B,4891972.0,"$4,891,972",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,NDSN,NORDSON CORP,2897182.0,"$2,897,182",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,NVDA,NVIDIA CORP,420321764.0,"$420,321,764",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,OMC,OMNICOM GROUP,2749861.0,"$2,749,861",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,ON,ON SEMICONDUCTOR CORP,1159135.0,"$1,159,135",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,ORCL,ORACLE CORP,24241541.0,"$24,241,541",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,PEP,PEPSICO INC,11768927.0,"$11,768,927",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,PG,PROCTER & GAMBLE CO/THE,183753085.0,"$183,753,085",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,RTX,RAYTHEON TECHNOLOGIES CORP,3229124.0,"$3,229,124",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,ROST,ROSS STORES INC,4853692.0,"$4,853,692",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,SHW,SHERWIN-WILLIAMS CO/THE,200335112.0,"$200,335,112",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,SYK,STRYKER CORP,257116121.0,"$257,116,121",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TROW,T ROWE PRICE GROUP INC,3271041.0,"$3,271,041",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TSM,TAIWAN SEMICONDUCTOR-SP ADR,5202597.0,"$5,202,597",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TXN,TEXAS INSTRUMENTS INC,1676781.0,"$1,676,781",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TJX,TJX COMPANIES INC,3557454.0,"$3,557,454",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TTC,TORO CO,3421958.0,"$3,421,958",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,TSCO,TRACTOR SUPPLY COMPANY,4889978.0,"$4,889,978",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,URI,UNITED RENTALS INC,1740847.0,"$1,740,847",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,UNH,UNITEDHEALTH GROUP INC,1300964.0,"$1,300,964",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,VEEV,VEEVA SYSTEMS INC-CLASS A,68922932.0,"$68,922,932",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,VRSK,VERISK ANALYTICS INC,99675369.0,"$99,675,369",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,WM,WASTE MANAGEMENT INC,219810847.0,"$219,810,847",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,WAT,WATERS CORP,14713095.0,"$14,713,095",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
eric-schoenstein-jensen-investment-management,GWW,WW GRAINGER INC,3168417.0,"$3,168,417",https://valuesider.com/guru/eric-schoenstein-jensen-investment-management/portfolio
john-armitage-egerton-capital,GOOG,ALPHABET INC-CL C,338517398.0,"$338,517,398",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,AMZN,AMAZONCOM INC,1360105927.0,"$1,360,105,927",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,APH,AMPHENOL CORP-CL A,501087093.0,"$501,087,093",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,BSX,BOSTON SCIENTIFIC CORP,513467759.0,"$513,467,759",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,COF,CAPITAL ONE FINANCIAL CORP,501474347.0,"$501,474,347",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,CRS,CARPENTER TECHNOLOGY,488950298.0,"$488,950,298",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,CME,CME GROUP INC,322177599.0,"$322,177,599",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,CRH,CRH PLC,282180288.0,"$282,180,288",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,ERJ,EMBRAER SA-SPON ADR,211013872.0,"$211,013,872",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,FERG,FERGUSON ENTERPRISES INC,224480946.0,"$224,480,946",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,IBKR,INTERACTIVE BROKERS GRO-CL A,446284454.0,"$446,284,454",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,LAMR,LAMAR ADVERTISING CO-A NEW,91401266.0,"$91,401,266",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,LPLA,LPL FINANCIAL HOLDINGS INC,91011559.0,"$91,011,559",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,MA,MASTERCARD INC - A,261658281.0,"$261,658,281",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,MSFT,MICROSOFT CORP,845685015.0,"$845,685,015",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,MCO,MOODY'S CORP,395095988.0,"$395,095,988",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,NYT,NEW YORK TIMES CO-A,97882408.0,"$97,882,408",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,RNR,RENAISSANCERE HOLDINGS LTD,137944406.0,"$137,944,406",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,STX,SEAGATE TECHNOLOGY HOLDINGS,200848812.0,"$200,848,812",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,UBER,UBER TECHNOLOGIES INC,219078564.0,"$219,078,564",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,V,VISA INC-CLASS A SHARES,1147172059.0,"$1,147,172,059",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,VMC,VULCAN MATERIALS CO,273860543.0,"$273,860,543",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
john-armitage-egerton-capital,WYNN,WYNN RESORTS LTD,249053138.0,"$249,053,138",https://valuesider.com/guru/john-armitage-egerton-capital/portfolio
michael-lindsell-nick-train-lindsell-train,ADBE,ADOBE INC,1854947.0,"$1,854,947",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,GOOGL,ALPHABET INC-CL A,653731174.0,"$653,731,174",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,AXP,AMERICAN EXPRESS CO,3625510.0,"$3,625,510",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,BF.A,BROWN-FORMAN CORP-CLASS A,72161489.0,"$72,161,489",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,BF.B,BROWN-FORMAN CORP-CLASS B,42992850.0,"$42,992,850",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,CP,CANADIAN PACIFIC KANSAS CITY,2208900.0,"$2,208,900",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,CME,CME GROUP INC,2020792.0,"$2,020,792",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,KO,COCA-COLA CO/THE,1188470.0,"$1,188,470",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,CL,COLGATE-PALMOLIVE CO,1153692.0,"$1,153,692",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,EBAY,EBAY INC,181087781.0,"$181,087,781",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,EFX,EQUIFAX INC,2386780.0,"$2,386,780",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,EL,ESTEE LAUDER COMPANIES-CL A,1623160.0,"$1,623,160",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,FICO,FAIR ISAAC CORP,366176458.0,"$366,176,458",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,INTU,INTUIT INC,404242467.0,"$404,242,467",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,MSGS,MADISON SQUARE GARDEN SPORTS,853545.0,"$853,545",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,MANU,MANCHESTER UNITED PLC-CL A,57256280.0,"$57,256,280",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,MDLZ,MONDELEZ INTERNATIONAL INC-A,241150541.0,"$241,150,541",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,NKE,NIKE INC -CL B,1299684.0,"$1,299,684",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,ORCL,ORACLE CORP,1754190.0,"$1,754,190",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,PYPL,PAYPAL HOLDINGS INC,250953319.0,"$250,953,319",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,PEP,PEPSICO INC,258618878.0,"$258,618,878",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,SPGI,S&P GLOBAL INC,3553612.0,"$3,553,612",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,TROW,T ROWE PRICE GROUP INC,1228560.0,"$1,228,560",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,TMO,THERMO FISHER SCIENTIFIC INC,399532513.0,"$399,532,513",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,TKO,TKO GROUP HOLDINGS INC,589422636.0,"$589,422,636",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,VRSK,VERISK ANALYTICS INC,1677675.0,"$1,677,675",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,V,VISA INC-CLASS A SHARES,3507100.0,"$3,507,100",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
michael-lindsell-nick-train-lindsell-train,DIS,WALT DISNEY CO/THE,396127799.0,"$396,127,799",https://valuesider.com/guru/michael-lindsell-nick-train-lindsell-train/portfolio
harry-burn-sound-shore-management,AES,AES CORP,98922224.0,"$98,922,224",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,ACI,ALBERTSONS COS INC - CLASS A,77834323.0,"$77,834,323",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,GOOGL,ALPHABET INC-CL A,109466742.0,"$109,466,742",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,AMAT,APPLIED MATERIALS INC,72108567.0,"$72,108,567",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,BAC,BANK OF AMERICA CORP,86785655.0,"$86,785,655",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,B,BARRICK MINING CORP,50329777.0,"$50,329,777",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,BRK.B,BERKSHIRE HATHAWAY INC CL-B,105659041.0,"$105,659,041",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,BP,BP PLC-SPONS ADR,67889683.0,"$67,889,683",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,COG,CABOT OIL & GAS CORP,86050240.0,"$86,050,240",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,COF,CAPITAL ONE FINANCIAL CORP,88644624.0,"$88,644,624",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,CHKP,CHECK POINT SOFTWARE TECH,78785807.0,"$78,785,807",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,C,CITIGROUP INC COM NEW,92064793.0,"$92,064,793",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,CSX,CSX CORP,87067932.0,"$87,067,932",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,EQT,EQT CORP,81342663.0,"$81,342,663",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,FIS,FIDELITY NATIONAL INFO SERV,91983298.0,"$91,983,298",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,FLEX,FLEX LTD,61526532.0,"$61,526,532",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,GEHCV,GE HEALTHCARE INC-W/I,83487174.0,"$83,487,174",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,GM,GENERAL MOTORS CO,86719242.0,"$86,719,242",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,HII,HUNTINGTON INGALLS INDUSTRIE,69470520.0,"$69,470,520",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,INCY,INCYTE CORP,91839507.0,"$91,839,507",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,KMI,KINDER MORGAN INC,93224170.0,"$93,224,170",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,KD,KYNDRYL HOLDINGS INC,78995363.0,"$78,995,363",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,MRVL,MARVELL TECHNOLOGY INC,86229971.0,"$86,229,971",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,MHK,MOHAWK INDUSTRIES INC,71093857.0,"$71,093,857",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,NEM,NEWMONT CORP,8853200.0,"$8,853,200",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,PEG,PUBLIC SERVICE ENTERPRISE GP,109367074.0,"$109,367,074",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,QCOM,QUALCOMM INC,100747766.0,"$100,747,766",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,QXO,QXO INC,77199120.0,"$77,199,120",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,REGN,REGENERON PHARMACEUTICALS,135761899.0,"$135,761,899",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,CRM,SALESFORCECOM INC,100278767.0,"$100,278,767",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,LUV,SOUTHWEST AIRLINES CO,104180407.0,"$104,180,407",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,TEVA,TEVA PHARMACEUTICAL-SP ADR,134512166.0,"$134,512,166",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,DIS,WALT DISNEY CO/THE,109072550.0,"$109,072,550",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,WBD,WARNER BROS DISCOVERY INC,28549525.0,"$28,549,525",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,WFC,WELLS FARGO & CO,85749126.0,"$85,749,126",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,WLTW,WILLIS TOWERS WATSON PLC,74302703.0,"$74,302,703",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
harry-burn-sound-shore-management,ZBH,ZIMMER BIOMET HOLDINGS INC,76500069.0,"$76,500,069",https://valuesider.com/guru/harry-burn-sound-shore-management/portfolio
vulcan-value-partners,ABM,ABM INDUSTRIES INC,27866000.0,"$27,866,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,GOOG,ALPHABET INC-CL C,292437000.0,"$292,437,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,AMZN,AMAZONCOM INC,406173000.0,"$406,173,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,ANTM,ANTHEM INC,135424000.0,"$135,424,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,ARES,ARES MANAGEMENT CORP - A,274344000.0,"$274,344,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,KMX,CARMAX INC,113210000.0,"$113,210,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,CIGI,COLLIERS INTERNATIONAL GROUP,27133000.0,"$27,133,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,CSGP,COSTAR GROUP INC,301527000.0,"$301,527,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,CCK,CROWN HOLDINGS INC,41232000.0,"$41,232,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,RE,EVEREST RE GROUP LTD,512288000.0,"$512,288,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,FISV,FISERV INC,96507000.0,"$96,507,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,FBHS,FORTUNE BRANDS HOME & SECURI,17683000.0,"$17,683,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,G,GENPACT LTD,34925000.0,"$34,925,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,HEI.A,HEICO CORP INC CL A,63159000.0,"$63,159,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,MLHR,HERMAN MILLER INC,25668000.0,"$25,668,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,IQV,IQVIA HOLDINGS INC,72852000.0,"$72,852,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,IWD,ISHARES RUSSELL 1000 VALUE E,636000.0,"$636,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,ITRN,ITURAN LOCATION AND CONTROL,23430000.0,"$23,430,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,JLL,JONES LANG LASALLE INC,50678000.0,"$50,678,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,LFUS,LITTELFUSE INC,48614000.0,"$48,614,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,MA,MASTERCARD INC - A,256409000.0,"$256,409,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,MEDP,MEDPACE HOLDINGS INC,26580000.0,"$26,580,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
vulcan-value-partners,MSFT,MICROSOFT CORP,551996000.0,"$551,996,000",https://valuesider.com/guru/vulcan-value-partners/portfolio
